SystemCodeNumber,Capacity,Occupancy,LastUpdated,weeks
NIA Car Parks,1268,277,2016-10-18 11:01,星期二
NIA Car Parks,1268,297,2016-10-18 11:27,星期二
NIA Car Parks,1268,310,2016-10-18 12:01,星期二
NIA Car Parks,1268,324,2016-10-18 12:27,星期二
NIA Car Parks,1268,324,2016-10-18 13:01,星期二
NIA Car Parks,1268,319,2016-10-18 13:28,星期二
NIA Car Parks,1268,318,2016-10-18 13:54,星期二
NIA Car Parks,1268,313,2016-10-18 14:27,星期二
NIA Car Parks,1268,312,2016-10-18 15:01,星期二
NIA Car Parks,1268,290,2016-10-18 15:27,星期二
NIA Car Parks,1268,302,2016-10-18 15:55,星期二
NIA Car Parks,1268,303,2016-10-18 16:27,星期二
NIA Car Parks,1268,78,2016-10-19 8:05,星期三
NIA Car Parks,1268,109,2016-10-19 8:25,星期三
NIA Car Parks,1268,169,2016-10-19 8:58,星期三
NIA Car Parks,1268,190,2016-10-19 9:32,星期三
NIA Car Parks,1268,206,2016-10-19 9:58,星期三
NIA Car Parks,1268,222,2016-10-19 10:25,星期三
NIA Car Parks,1268,238,2016-10-19 10:59,星期三
NIA Car Parks,1268,251,2016-10-19 11:25,星期三
NIA Car Parks,1268,260,2016-10-19 11:59,星期三
NIA Car Parks,1268,266,2016-10-19 12:25,星期三
NIA Car Parks,1268,274,2016-10-19 12:58,星期三
NIA Car Parks,1268,267,2016-10-19 13:25,星期三
NIA Car Parks,1268,257,2016-10-19 13:58,星期三
NIA Car Parks,1268,252,2016-10-19 14:32,星期三
NIA Car Parks,1268,249,2016-10-19 14:58,星期三
NIA Car Parks,1268,239,2016-10-19 15:32,星期三
NIA Car Parks,1268,230,2016-10-19 15:59,星期三
NIA Car Parks,1268,217,2016-10-19 16:25,星期三
NIA Car Parks,1268,62,2016-10-24 7:56,星期一
NIA Car Parks,1268,110,2016-10-24 8:29,星期一
NIA Car Parks,1268,143,2016-10-24 9:03,星期一
NIA Car Parks,1268,151,2016-10-24 9:30,星期一
NIA Car Parks,1268,168,2016-10-24 9:55,星期一
NIA Car Parks,1268,199,2016-10-24 10:30,星期一
NIA Car Parks,1268,225,2016-10-24 11:03,星期一
NIA Car Parks,1268,251,2016-10-24 11:29,星期一
NIA Car Parks,1268,271,2016-10-24 12:02,星期一
NIA Car Parks,1268,280,2016-10-24 12:30,星期一
NIA Car Parks,1268,281,2016-10-24 12:56,星期一
NIA Car Parks,1268,272,2016-10-24 13:30,星期一
NIA Car Parks,1268,266,2016-10-24 13:56,星期一
NIA Car Parks,1268,254,2016-10-24 14:30,星期一
NIA Car Parks,1268,229,2016-10-24 14:56,星期一
NIA Car Parks,1268,199,2016-10-24 15:32,星期一
NIA Car Parks,1268,174,2016-10-24 16:00,星期一
NIA Car Parks,1268,147,2016-10-24 16:33,星期一
NIA Car Parks,1268,67,2016-10-25 8:00,星期二
NIA Car Parks,1268,124,2016-10-25 8:26,星期二
NIA Car Parks,1268,167,2016-10-25 9:00,星期二
NIA Car Parks,1268,184,2016-10-25 9:19,星期二
NIA Car Parks,1268,201,2016-10-25 9:56,星期二
NIA Car Parks,1268,242,2016-10-25 10:29,星期二
NIA Car Parks,1268,264,2016-10-25 10:56,星期二
NIA Car Parks,1268,296,2016-10-25 11:29,星期二
NIA Car Parks,1268,328,2016-10-25 12:02,星期二
NIA Car Parks,1268,333,2016-10-25 12:29,星期二
NIA Car Parks,1268,334,2016-10-25 13:03,星期二
NIA Car Parks,1268,332,2016-10-25 13:29,星期二
NIA Car Parks,1268,335,2016-10-25 13:56,星期二
NIA Car Parks,1268,331,2016-10-25 14:29,星期二
NIA Car Parks,1268,306,2016-10-25 15:02,星期二
NIA Car Parks,1268,299,2016-10-25 15:29,星期二
NIA Car Parks,1268,272,2016-10-25 15:56,星期二
NIA Car Parks,1268,281,2016-10-25 16:29,星期二
NIA Car Parks,1268,67,2016-10-26 7:59,星期三
NIA Car Parks,1268,112,2016-10-26 8:32,星期三
NIA Car Parks,1268,138,2016-10-26 8:59,星期三
NIA Car Parks,1268,160,2016-10-26 9:26,星期三
NIA Car Parks,1268,179,2016-10-26 9:59,星期三
NIA Car Parks,1268,203,2016-10-26 10:26,星期三
NIA Car Parks,1268,253,2016-10-26 10:59,星期三
NIA Car Parks,1268,282,2016-10-26 11:26,星期三
NIA Car Parks,1268,338,2016-10-26 11:59,星期三
NIA Car Parks,1268,406,2016-10-26 12:26,星期三
NIA Car Parks,1268,473,2016-10-26 12:59,星期三
NIA Car Parks,1268,530,2016-10-26 13:26,星期三
NIA Car Parks,1268,653,2016-10-26 13:59,星期三
NIA Car Parks,1268,682,2016-10-26 14:26,星期三
NIA Car Parks,1268,670,2016-10-26 14:59,星期三
NIA Car Parks,1268,652,2016-10-26 15:26,星期三
NIA Car Parks,1268,615,2016-10-26 15:59,星期三
NIA Car Parks,1268,544,2016-10-26 16:32,星期三
NIA Car Parks,1268,58,2016-10-27 7:59,星期四
NIA Car Parks,1268,137,2016-10-27 8:32,星期四
NIA Car Parks,1268,208,2016-10-27 8:59,星期四
NIA Car Parks,1268,281,2016-10-27 9:32,星期四
NIA Car Parks,1268,430,2016-10-27 9:59,星期四
NIA Car Parks,1268,554,2016-10-27 10:25,星期四
NIA Car Parks,1268,600,2016-10-27 10:59,星期四
NIA Car Parks,1268,629,2016-10-27 11:32,星期四
NIA Car Parks,1268,654,2016-10-27 11:59,星期四
NIA Car Parks,1268,738,2016-10-27 12:26,星期四
NIA Car Parks,1268,670,2016-10-27 12:59,星期四
NIA Car Parks,1268,651,2016-10-27 13:32,星期四
NIA Car Parks,1268,625,2016-10-27 13:59,星期四
NIA Car Parks,1268,613,2016-10-27 14:26,星期四
NIA Car Parks,1268,574,2016-10-27 14:59,星期四
NIA Car Parks,1268,544,2016-10-27 15:26,星期四
NIA Car Parks,1268,493,2016-10-27 15:59,星期四
NIA Car Parks,1268,457,2016-10-27 16:26,星期四
NIA Car Parks,1268,96,2016-10-28 8:16,星期五
NIA Car Parks,1268,96,2016-10-28 8:16,星期五
NIA Car Parks,1268,186,2016-10-28 8:56,星期五
NIA Car Parks,1268,264,2016-10-28 9:29,星期五
NIA Car Parks,1268,412,2016-10-28 10:02,星期五
NIA Car Parks,1268,461,2016-10-28 10:29,星期五
NIA Car Parks,1268,491,2016-10-28 10:56,星期五
NIA Car Parks,1268,516,2016-10-28 11:29,星期五
NIA Car Parks,1268,549,2016-10-28 12:02,星期五
NIA Car Parks,1268,578,2016-10-28 12:29,星期五
NIA Car Parks,1268,424,2016-10-28 13:02,星期五
NIA Car Parks,1268,461,2016-10-28 13:29,星期五
NIA Car Parks,1268,542,2016-10-28 14:02,星期五
NIA Car Parks,1268,551,2016-10-28 14:29,星期五
NIA Car Parks,1268,500,2016-10-28 15:02,星期五
NIA Car Parks,1268,464,2016-10-28 15:29,星期五
NIA Car Parks,1268,426,2016-10-28 16:02,星期五
NIA Car Parks,1268,396,2016-10-28 16:29,星期五
NIA Car Parks,1268,62,2016-10-31 8:00,星期一
NIA Car Parks,1268,100,2016-10-31 8:26,星期一
NIA Car Parks,1268,132,2016-10-31 9:00,星期一
NIA Car Parks,1268,147,2016-10-31 9:26,星期一
NIA Car Parks,1268,161,2016-10-31 10:00,星期一
NIA Car Parks,1268,184,2016-10-31 10:26,星期一
NIA Car Parks,1268,202,2016-10-31 11:00,星期一
NIA Car Parks,1268,217,2016-10-31 11:26,星期一
NIA Car Parks,1268,225,2016-10-31 12:00,星期一
NIA Car Parks,1268,223,2016-10-31 12:26,星期一
NIA Car Parks,1268,222,2016-10-31 13:00,星期一
NIA Car Parks,1268,223,2016-10-31 13:26,星期一
NIA Car Parks,1268,215,2016-10-31 13:59,星期一
NIA Car Parks,1268,196,2016-10-31 14:26,星期一
NIA Car Parks,1268,172,2016-10-31 15:00,星期一
NIA Car Parks,1268,163,2016-10-31 15:27,星期一
NIA Car Parks,1268,145,2016-10-31 16:00,星期一
NIA Car Parks,1268,123,2016-10-31 16:26,星期一
NIA Car Parks,1268,89,2016-11-1 8:06,星期二
NIA Car Parks,1268,114,2016-11-1 8:26,星期二
NIA Car Parks,1268,163,2016-11-1 9:00,星期二
NIA Car Parks,1268,191,2016-11-1 9:26,星期二
NIA Car Parks,1268,211,2016-11-1 10:00,星期二
NIA Car Parks,1268,210,2016-11-1 10:26,星期二
NIA Car Parks,1268,222,2016-11-1 11:00,星期二
NIA Car Parks,1268,225,2016-11-1 11:26,星期二
NIA Car Parks,1268,236,2016-11-1 12:00,星期二
NIA Car Parks,1268,238,2016-11-1 12:26,星期二
NIA Car Parks,1268,245,2016-11-1 13:00,星期二
NIA Car Parks,1268,239,2016-11-1 13:26,星期二
NIA Car Parks,1268,231,2016-11-1 14:00,星期二
NIA Car Parks,1268,223,2016-11-1 14:26,星期二
NIA Car Parks,1268,198,2016-11-1 15:00,星期二
NIA Car Parks,1268,188,2016-11-1 15:27,星期二
NIA Car Parks,1268,170,2016-11-1 16:00,星期二
NIA Car Parks,1268,152,2016-11-1 16:33,星期二
NIA Car Parks,1268,68,2016-11-2 7:56,星期三
NIA Car Parks,1268,122,2016-11-2 8:30,星期三
NIA Car Parks,1268,161,2016-11-2 8:56,星期三
NIA Car Parks,1268,188,2016-11-2 9:30,星期三
NIA Car Parks,1268,210,2016-11-2 9:56,星期三
NIA Car Parks,1268,221,2016-11-2 10:29,星期三
NIA Car Parks,1268,232,2016-11-2 10:56,星期三
NIA Car Parks,1268,239,2016-11-2 11:30,星期三
NIA Car Parks,1268,243,2016-11-2 11:56,星期三
NIA Car Parks,1268,249,2016-11-2 12:30,星期三
NIA Car Parks,1268,248,2016-11-2 13:03,星期三
NIA Car Parks,1268,241,2016-11-2 13:30,星期三
NIA Car Parks,1268,242,2016-11-2 14:03,星期三
NIA Car Parks,1268,244,2016-11-2 14:30,星期三
NIA Car Parks,1268,241,2016-11-2 14:56,星期三
NIA Car Parks,1268,228,2016-11-2 15:29,星期三
NIA Car Parks,1268,225,2016-11-2 16:03,星期三
NIA Car Parks,1268,208,2016-11-2 16:30,星期三
NIA Car Parks,1268,62,2016-11-3 8:00,星期四
NIA Car Parks,1268,98,2016-11-3 8:26,星期四
NIA Car Parks,1268,165,2016-11-3 9:00,星期四
NIA Car Parks,1268,186,2016-11-3 9:26,星期四
NIA Car Parks,1268,209,2016-11-3 10:00,星期四
NIA Car Parks,1268,213,2016-11-3 10:26,星期四
NIA Car Parks,1268,225,2016-11-3 11:00,星期四
NIA Car Parks,1268,231,2016-11-3 11:26,星期四
NIA Car Parks,1268,237,2016-11-3 12:00,星期四
NIA Car Parks,1268,241,2016-11-3 12:26,星期四
NIA Car Parks,1268,245,2016-11-3 12:59,星期四
NIA Car Parks,1268,249,2016-11-3 13:26,星期四
NIA Car Parks,1268,236,2016-11-3 13:59,星期四
NIA Car Parks,1268,232,2016-11-3 14:26,星期四
NIA Car Parks,1268,218,2016-11-3 15:00,星期四
NIA Car Parks,1268,210,2016-11-3 15:26,星期四
NIA Car Parks,1268,210,2016-11-3 16:03,星期四
NIA Car Parks,1268,197,2016-11-3 16:30,星期四
NIA Car Parks,1268,70,2016-11-4 8:00,星期五
NIA Car Parks,1268,109,2016-11-4 8:26,星期五
NIA Car Parks,1268,154,2016-11-4 8:59,星期五
NIA Car Parks,1268,170,2016-11-4 9:33,星期五
NIA Car Parks,1268,179,2016-11-4 10:00,星期五
NIA Car Parks,1268,197,2016-11-4 10:26,星期五
NIA Car Parks,1268,206,2016-11-4 11:00,星期五
NIA Car Parks,1268,215,2016-11-4 11:33,星期五
NIA Car Parks,1268,231,2016-11-4 12:00,星期五
NIA Car Parks,1268,227,2016-11-4 12:33,星期五
NIA Car Parks,1268,229,2016-11-4 13:00,星期五
NIA Car Parks,1268,219,2016-11-4 13:26,星期五
NIA Car Parks,1268,221,2016-11-4 13:59,星期五
NIA Car Parks,1268,217,2016-11-4 14:26,星期五
NIA Car Parks,1268,214,2016-11-4 15:00,星期五
NIA Car Parks,1268,210,2016-11-4 15:26,星期五
NIA Car Parks,1268,221,2016-11-4 16:00,星期五
NIA Car Parks,1268,228,2016-11-4 16:26,星期五
NIA Car Parks,1268,64,2016-11-7 8:00,星期一
NIA Car Parks,1268,106,2016-11-7 8:26,星期一
NIA Car Parks,1268,166,2016-11-7 8:59,星期一
NIA Car Parks,1268,199,2016-11-7 9:26,星期一
NIA Car Parks,1268,238,2016-11-7 9:59,星期一
NIA Car Parks,1268,250,2016-11-7 10:26,星期一
NIA Car Parks,1268,268,2016-11-7 10:59,星期一
NIA Car Parks,1268,276,2016-11-7 11:26,星期一
NIA Car Parks,1268,282,2016-11-7 11:59,星期一
NIA Car Parks,1268,284,2016-11-7 12:26,星期一
NIA Car Parks,1268,272,2016-11-7 12:59,星期一
NIA Car Parks,1268,283,2016-11-7 13:33,星期一
NIA Car Parks,1268,284,2016-11-7 13:59,星期一
NIA Car Parks,1268,249,2016-11-7 14:33,星期一
NIA Car Parks,1268,233,2016-11-7 15:00,星期一
NIA Car Parks,1268,201,2016-11-7 15:33,星期一
NIA Car Parks,1268,173,2016-11-7 16:00,星期一
NIA Car Parks,1268,146,2016-11-7 16:33,星期一
NIA Car Parks,1268,72,2016-11-8 7:59,星期二
NIA Car Parks,1268,112,2016-11-8 8:26,星期二
NIA Car Parks,1268,166,2016-11-8 8:59,星期二
NIA Car Parks,1268,193,2016-11-8 9:26,星期二
NIA Car Parks,1268,222,2016-11-8 9:59,星期二
NIA Car Parks,1268,239,2016-11-8 10:33,星期二
NIA Car Parks,1268,247,2016-11-8 11:00,星期二
NIA Car Parks,1268,273,2016-11-8 11:33,星期二
NIA Car Parks,1268,285,2016-11-8 11:59,星期二
NIA Car Parks,1268,284,2016-11-8 12:27,星期二
NIA Car Parks,1268,285,2016-11-8 13:00,星期二
NIA Car Parks,1268,281,2016-11-8 13:34,星期二
NIA Car Parks,1268,286,2016-11-8 14:00,星期二
NIA Car Parks,1268,270,2016-11-8 14:26,星期二
NIA Car Parks,1268,259,2016-11-8 15:00,星期二
NIA Car Parks,1268,252,2016-11-8 15:33,星期二
NIA Car Parks,1268,245,2016-11-8 16:01,星期二
NIA Car Parks,1268,232,2016-11-8 16:34,星期二
NIA Car Parks,1268,68,2016-11-9 8:00,星期三
NIA Car Parks,1268,97,2016-11-9 8:27,星期三
NIA Car Parks,1268,151,2016-11-9 9:00,星期三
NIA Car Parks,1268,178,2016-11-9 9:34,星期三
NIA Car Parks,1268,197,2016-11-9 10:00,星期三
NIA Car Parks,1268,208,2016-11-9 10:27,星期三
NIA Car Parks,1268,219,2016-11-9 11:00,星期三
NIA Car Parks,1268,237,2016-11-9 11:27,星期三
NIA Car Parks,1268,236,2016-11-9 12:00,星期三
NIA Car Parks,1268,233,2016-11-9 12:27,星期三
NIA Car Parks,1268,233,2016-11-9 13:00,星期三
NIA Car Parks,1268,231,2016-11-9 13:27,星期三
NIA Car Parks,1268,224,2016-11-9 14:00,星期三
NIA Car Parks,1268,214,2016-11-9 14:27,星期三
NIA Car Parks,1268,199,2016-11-9 15:00,星期三
NIA Car Parks,1268,192,2016-11-9 15:34,星期三
NIA Car Parks,1268,179,2016-11-9 16:00,星期三
NIA Car Parks,1268,139,2016-11-9 16:34,星期三
NIA Car Parks,1268,78,2016-11-10 8:00,星期四
NIA Car Parks,1268,142,2016-11-10 8:34,星期四
NIA Car Parks,1268,201,2016-11-10 9:00,星期四
NIA Car Parks,1268,235,2016-11-10 9:27,星期四
NIA Car Parks,1268,262,2016-11-10 10:00,星期四
NIA Car Parks,1268,279,2016-11-10 10:27,星期四
NIA Car Parks,1268,288,2016-11-10 11:00,星期四
NIA Car Parks,1268,293,2016-11-10 11:27,星期四
NIA Car Parks,1268,310,2016-11-10 12:00,星期四
NIA Car Parks,1268,294,2016-11-10 12:27,星期四
NIA Car Parks,1268,276,2016-11-10 13:00,星期四
NIA Car Parks,1268,267,2016-11-10 13:34,星期四
NIA Car Parks,1268,252,2016-11-10 14:00,星期四
NIA Car Parks,1268,226,2016-11-10 14:27,星期四
NIA Car Parks,1268,212,2016-11-10 15:00,星期四
NIA Car Parks,1268,201,2016-11-10 15:27,星期四
NIA Car Parks,1268,181,2016-11-10 16:00,星期四
NIA Car Parks,1268,158,2016-11-10 16:27,星期四
NIA Car Parks,1268,66,2016-11-11 8:00,星期五
NIA Car Parks,1268,97,2016-11-11 8:27,星期五
NIA Car Parks,1268,134,2016-11-11 9:00,星期五
NIA Car Parks,1268,152,2016-11-11 9:27,星期五
NIA Car Parks,1268,170,2016-11-11 10:00,星期五
NIA Car Parks,1268,179,2016-11-11 10:27,星期五
NIA Car Parks,1268,197,2016-11-11 11:00,星期五
NIA Car Parks,1268,214,2016-11-11 11:27,星期五
NIA Car Parks,1268,220,2016-11-11 12:00,星期五
NIA Car Parks,1268,226,2016-11-11 12:27,星期五
NIA Car Parks,1268,225,2016-11-11 13:00,星期五
NIA Car Parks,1268,219,2016-11-11 13:34,星期五
NIA Car Parks,1268,215,2016-11-11 14:00,星期五
NIA Car Parks,1268,192,2016-11-11 14:27,星期五
NIA Car Parks,1268,181,2016-11-11 15:00,星期五
NIA Car Parks,1268,165,2016-11-11 15:34,星期五
NIA Car Parks,1268,156,2016-11-11 16:00,星期五
NIA Car Parks,1268,137,2016-11-11 16:34,星期五
NIA Car Parks,1268,71,2016-11-14 8:00,星期一
NIA Car Parks,1268,118,2016-11-14 8:33,星期一
NIA Car Parks,1268,161,2016-11-14 9:00,星期一
NIA Car Parks,1268,169,2016-11-14 9:27,星期一
NIA Car Parks,1268,189,2016-11-14 10:00,星期一
NIA Car Parks,1268,200,2016-11-14 10:27,星期一
NIA Car Parks,1268,208,2016-11-14 11:00,星期一
NIA Car Parks,1268,217,2016-11-14 11:27,星期一
NIA Car Parks,1268,229,2016-11-14 12:00,星期一
NIA Car Parks,1268,231,2016-11-14 12:27,星期一
NIA Car Parks,1268,228,2016-11-14 13:00,星期一
NIA Car Parks,1268,230,2016-11-14 13:27,星期一
NIA Car Parks,1268,227,2016-11-14 14:00,星期一
NIA Car Parks,1268,223,2016-11-14 14:33,星期一
NIA Car Parks,1268,219,2016-11-14 15:00,星期一
NIA Car Parks,1268,203,2016-11-14 15:27,星期一
NIA Car Parks,1268,173,2016-11-14 16:00,星期一
NIA Car Parks,1268,157,2016-11-14 16:27,星期一
NIA Car Parks,1268,74,2016-11-15 7:57,星期二
NIA Car Parks,1268,144,2016-11-15 8:30,星期二
NIA Car Parks,1268,187,2016-11-15 8:57,星期二
NIA Car Parks,1268,221,2016-11-15 9:30,星期二
NIA Car Parks,1268,246,2016-11-15 9:57,星期二
NIA Car Parks,1268,277,2016-11-15 10:30,星期二
NIA Car Parks,1268,295,2016-11-15 11:03,星期二
NIA Car Parks,1268,295,2016-11-15 11:30,星期二
NIA Car Parks,1268,298,2016-11-15 11:57,星期二
NIA Car Parks,1268,291,2016-11-15 12:30,星期二
NIA Car Parks,1268,283,2016-11-15 12:57,星期二
NIA Car Parks,1268,283,2016-11-15 13:30,星期二
NIA Car Parks,1268,282,2016-11-15 14:03,星期二
NIA Car Parks,1268,272,2016-11-15 14:30,星期二
NIA Car Parks,1268,255,2016-11-15 15:03,星期二
NIA Car Parks,1268,234,2016-11-15 15:30,星期二
NIA Car Parks,1268,224,2016-11-15 15:57,星期二
NIA Car Parks,1268,185,2016-11-15 16:30,星期二
NIA Car Parks,1268,97,2016-11-16 8:00,星期三
NIA Car Parks,1268,138,2016-11-16 8:27,星期三
NIA Car Parks,1268,200,2016-11-16 9:00,星期三
NIA Car Parks,1268,210,2016-11-16 9:27,星期三
NIA Car Parks,1268,223,2016-11-16 10:00,星期三
NIA Car Parks,1268,239,2016-11-16 10:33,星期三
NIA Car Parks,1268,247,2016-11-16 11:00,星期三
NIA Car Parks,1268,260,2016-11-16 11:27,星期三
NIA Car Parks,1268,270,2016-11-16 12:00,星期三
NIA Car Parks,1268,275,2016-11-16 12:27,星期三
NIA Car Parks,1268,279,2016-11-16 13:00,星期三
NIA Car Parks,1268,273,2016-11-16 13:27,星期三
NIA Car Parks,1268,269,2016-11-16 14:00,星期三
NIA Car Parks,1268,258,2016-11-16 14:27,星期三
NIA Car Parks,1268,244,2016-11-16 15:00,星期三
NIA Car Parks,1268,230,2016-11-16 15:33,星期三
NIA Car Parks,1268,210,2016-11-16 16:00,星期三
NIA Car Parks,1268,168,2016-11-16 16:33,星期三
NIA Car Parks,1268,96,2016-11-17 8:04,星期四
NIA Car Parks,1268,129,2016-11-17 8:31,星期四
NIA Car Parks,1268,180,2016-11-17 9:03,星期四
NIA Car Parks,1268,206,2016-11-17 9:31,星期四
NIA Car Parks,1268,223,2016-11-17 9:57,星期四
NIA Car Parks,1268,242,2016-11-17 10:31,星期四
NIA Car Parks,1268,263,2016-11-17 11:04,星期四
NIA Car Parks,1268,269,2016-11-17 11:31,星期四
NIA Car Parks,1268,267,2016-11-17 12:04,星期四
NIA Car Parks,1268,270,2016-11-17 12:31,星期四
NIA Car Parks,1268,267,2016-11-17 13:04,星期四
NIA Car Parks,1268,258,2016-11-17 13:31,星期四
NIA Car Parks,1268,240,2016-11-17 14:04,星期四
NIA Car Parks,1268,207,2016-11-17 14:30,星期四
NIA Car Parks,1268,190,2016-11-17 14:58,星期四
NIA Car Parks,1268,174,2016-11-17 15:30,星期四
NIA Car Parks,1268,152,2016-11-17 15:58,星期四
NIA Car Parks,1268,124,2016-11-17 16:31,星期四
NIA Car Parks,1268,66,2016-11-18 8:01,星期五
NIA Car Parks,1268,66,2016-11-18 8:01,星期五
NIA Car Parks,1268,99,2016-11-18 8:27,星期五
NIA Car Parks,1268,161,2016-11-18 9:27,星期五
NIA Car Parks,1268,186,2016-11-18 10:01,星期五
NIA Car Parks,1268,200,2016-11-18 10:27,星期五
NIA Car Parks,1268,229,2016-11-18 11:01,星期五
NIA Car Parks,1268,245,2016-11-18 11:34,星期五
NIA Car Parks,1268,255,2016-11-18 12:01,星期五
NIA Car Parks,1268,258,2016-11-18 12:27,星期五
NIA Car Parks,1268,254,2016-11-18 13:01,星期五
NIA Car Parks,1268,253,2016-11-18 13:34,星期五
NIA Car Parks,1268,246,2016-11-18 14:01,星期五
NIA Car Parks,1268,240,2016-11-18 14:28,星期五
NIA Car Parks,1268,222,2016-11-18 15:01,星期五
NIA Car Parks,1268,211,2016-11-18 15:28,星期五
NIA Car Parks,1268,202,2016-11-18 16:01,星期五
NIA Car Parks,1268,182,2016-11-18 16:28,星期五
NIA Car Parks,1268,86,2016-11-21 8:04,星期一
NIA Car Parks,1268,114,2016-11-21 8:31,星期一
NIA Car Parks,1268,150,2016-11-21 9:04,星期一
NIA Car Parks,1268,171,2016-11-21 9:31,星期一
NIA Car Parks,1268,193,2016-11-21 10:04,星期一
NIA Car Parks,1268,200,2016-11-21 10:31,星期一
NIA Car Parks,1268,218,2016-11-21 11:04,星期一
NIA Car Parks,1268,225,2016-11-21 11:30,星期一
NIA Car Parks,1268,233,2016-11-21 11:57,星期一
NIA Car Parks,1268,242,2016-11-21 12:31,星期一
NIA Car Parks,1268,249,2016-11-21 12:57,星期一
NIA Car Parks,1268,247,2016-11-21 13:31,星期一
NIA Car Parks,1268,250,2016-11-21 14:04,星期一
NIA Car Parks,1268,246,2016-11-21 14:31,星期一
NIA Car Parks,1268,233,2016-11-21 14:57,星期一
NIA Car Parks,1268,216,2016-11-21 15:31,星期一
NIA Car Parks,1268,207,2016-11-21 15:57,星期一
NIA Car Parks,1268,177,2016-11-21 16:31,星期一
NIA Car Parks,1268,69,2016-11-22 7:57,星期二
NIA Car Parks,1268,121,2016-11-22 8:31,星期二
NIA Car Parks,1268,188,2016-11-22 9:04,星期二
NIA Car Parks,1268,211,2016-11-22 9:31,星期二
NIA Car Parks,1268,232,2016-11-22 10:04,星期二
NIA Car Parks,1268,232,2016-11-22 10:31,星期二
NIA Car Parks,1268,245,2016-11-22 11:04,星期二
NIA Car Parks,1268,249,2016-11-22 11:31,星期二
NIA Car Parks,1268,253,2016-11-22 12:04,星期二
NIA Car Parks,1268,252,2016-11-22 12:31,星期二
NIA Car Parks,1268,254,2016-11-22 12:57,星期二
NIA Car Parks,1268,249,2016-11-22 13:31,星期二
NIA Car Parks,1268,234,2016-11-22 13:57,星期二
NIA Car Parks,1268,222,2016-11-22 14:31,星期二
NIA Car Parks,1268,204,2016-11-22 14:57,星期二
NIA Car Parks,1268,182,2016-11-22 15:31,星期二
NIA Car Parks,1268,163,2016-11-22 15:57,星期二
NIA Car Parks,1268,121,2016-11-22 16:30,星期二
NIA Car Parks,1268,66,2016-11-23 8:04,星期三
NIA Car Parks,1268,102,2016-11-23 8:30,星期三
NIA Car Parks,1268,146,2016-11-23 8:57,星期三
NIA Car Parks,1268,175,2016-11-23 9:31,星期三
NIA Car Parks,1268,190,2016-11-23 10:04,星期三
NIA Car Parks,1268,202,2016-11-23 10:31,星期三
NIA Car Parks,1268,210,2016-11-23 11:04,星期三
NIA Car Parks,1268,212,2016-11-23 11:31,星期三
NIA Car Parks,1268,218,2016-11-23 11:57,星期三
NIA Car Parks,1268,221,2016-11-23 12:31,星期三
NIA Car Parks,1268,219,2016-11-23 13:04,星期三
NIA Car Parks,1268,224,2016-11-23 13:31,星期三
NIA Car Parks,1268,229,2016-11-23 13:57,星期三
NIA Car Parks,1268,220,2016-11-23 14:30,星期三
NIA Car Parks,1268,203,2016-11-23 15:04,星期三
NIA Car Parks,1268,195,2016-11-23 15:31,星期三
NIA Car Parks,1268,177,2016-11-23 16:04,星期三
NIA Car Parks,1268,153,2016-11-23 16:30,星期三
NIA Car Parks,1268,70,2016-11-24 8:00,星期四
NIA Car Parks,1268,105,2016-11-24 8:27,星期四
NIA Car Parks,1268,159,2016-11-24 9:00,星期四
NIA Car Parks,1268,195,2016-11-24 9:34,星期四
NIA Car Parks,1268,196,2016-11-24 10:01,星期四
NIA Car Parks,1268,203,2016-11-24 10:27,星期四
NIA Car Parks,1268,205,2016-11-24 11:00,星期四
NIA Car Parks,1268,206,2016-11-24 11:27,星期四
NIA Car Parks,1268,211,2016-11-24 12:00,星期四
NIA Car Parks,1268,210,2016-11-24 12:30,星期四
NIA Car Parks,1268,209,2016-11-24 13:04,星期四
NIA Car Parks,1268,207,2016-11-24 13:30,星期四
NIA Car Parks,1268,203,2016-11-24 13:57,星期四
NIA Car Parks,1268,191,2016-11-24 14:30,星期四
NIA Car Parks,1268,185,2016-11-24 14:57,星期四
NIA Car Parks,1268,175,2016-11-24 15:31,星期四
NIA Car Parks,1268,165,2016-11-24 15:57,星期四
NIA Car Parks,1268,133,2016-11-24 16:31,星期四
NIA Car Parks,1268,75,2016-11-25 8:00,星期五
NIA Car Parks,1268,75,2016-11-25 8:00,星期五
NIA Car Parks,1268,152,2016-11-25 9:00,星期五
NIA Car Parks,1268,174,2016-11-25 9:27,星期五
NIA Car Parks,1268,186,2016-11-25 10:00,星期五
NIA Car Parks,1268,203,2016-11-25 10:27,星期五
NIA Car Parks,1268,226,2016-11-25 11:00,星期五
NIA Car Parks,1268,232,2016-11-25 11:27,星期五
NIA Car Parks,1268,235,2016-11-25 12:00,星期五
NIA Car Parks,1268,218,2016-11-25 12:34,星期五
NIA Car Parks,1268,210,2016-11-25 13:00,星期五
NIA Car Parks,1268,205,2016-11-25 13:27,星期五
NIA Car Parks,1268,208,2016-11-25 14:00,星期五
NIA Car Parks,1268,199,2016-11-25 14:34,星期五
NIA Car Parks,1268,183,2016-11-25 15:00,星期五
NIA Car Parks,1268,182,2016-11-25 15:27,星期五
NIA Car Parks,1268,175,2016-11-25 16:00,星期五
NIA Car Parks,1268,148,2016-11-25 16:27,星期五
NIA Car Parks,1268,72,2016-11-28 8:01,星期一
